category,c-upper,subcategory-1,sc-upper,subcategory-2,sc2-upper,name,name-upper,articul,color,size,,,image-src
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-10,Синий,10 см,,,http://velmode.by/media/k2/items/cache/9abae742a9374d5c2cfee072fa802c4b_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-11,Черный,10 см,,,http://velmode.by/media/k2/items/cache/7d2898c3630feea92ec1553d16389ff6_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-12,Белый,10 см,,,http://velmode.by/media/k2/items/cache/349c990ab6c453afa79180a77c74b6f4_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-13,Черный,"12,5 см",,,http://velmode.by/media/k2/items/cache/cdfa54053805c4a7f07a2686eb2f2fc9_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-14,Молочный,9 см,,,http://velmode.by/media/k2/items/cache/91650abe72b74891ce17dffa3726f716_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-15,Морская волна/на булавке,10 см,,,http://velmode.by/media/k2/items/cache/1d05de4b50ede21b7617d543f5f98a74_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-16,Морская волна,9 см,,,http://velmode.by/media/k2/items/cache/d88d434cd5d84c4c2d40d1b2675949da_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-17,Молочный,5 см,,,http://velmode.by/media/k2/items/cache/1c16c516e210dd8881751624cc1315d7_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-18,Красный,3 см,,,http://velmode.by/media/k2/items/cache/cb9c495b17bc28a44ffb50c55572ed63_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-19,Молочный,"3,5 см",,,http://velmode.by/media/k2/items/cache/94ae6d3810d6b4d1b169793b928c343e_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-2,Синий/на булавке,"8,5 см",,,http://velmode.by/media/k2/items/cache/d6c28c6582af8287b0eef478e4a8f548_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-20,Черный,"3,5 см",,,http://velmode.by/media/k2/items/cache/d6f811fd0c668b06401e12f22b91eabb_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-21,Белый,"3,5 см",,,http://velmode.by/media/k2/items/cache/e3d995a152e18bb86fa197fdc98b26b8_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-3,Красный/на булавке,"8,5 см",,,http://velmode.by/media/k2/items/cache/77df7a7d1a333dea87cc5a7a24bfa2c8_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-4,Фиолетовый,9 см,,,http://velmode.by/media/k2/items/cache/72d71c3e1a75301c5a2942cd172af179_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-5,Молочный,9 см,,,http://velmode.by/media/k2/items/cache/a069d384dea5a245079c87294bb310e9_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-6,Горчичный,9 см,,,http://velmode.by/media/k2/items/cache/377829b055e89e3afb894e7528a10996_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-7,Коралл,9 см,,,http://velmode.by/media/k2/items/cache/daf2bbcc481f0cf083f5d1524716cf65_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-8,Синий,9 см,,,http://velmode.by/media/k2/items/cache/cee635145ad7a438ae066c6b737ab964_L.jpg
Текстильные изделия,ТЕКСТИЛЬНЫЕ ИЗДЕЛИЯ,Цветы,ЦВЕТЫ,,,Цветы,ЦВЕТЫ,ЦВ-9,Бордовый,9 см,,,http://velmode.by/media/k2/items/cache/8ada8b01a991faf3f98f4a7470382ef6_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-1,Серебро,3 см,,,http://velmode.by/media/k2/items/cache/8e5f062e9750688c028aaa3058da9ec4_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-10,Золото,"1,5 см",,,http://velmode.by/media/k2/items/cache/258ee2700b8562b5d51ebf2117179b3d_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-11,Золото,"0,6 см",,,http://velmode.by/media/k2/items/cache/d0d354668f69293e040aa69de3140c78_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-12,Серебро,1 см,,,http://velmode.by/media/k2/items/cache/8012f255a337782bffaadea968723f36_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-13,Серебро,"0,8 см",,,http://velmode.by/media/k2/items/cache/4047dc2f08c422a43c6430815243ead6_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-14,Серебро,"0,8 см",,,http://velmode.by/media/k2/items/cache/b320775de3c297425b69dccc362220a9_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-15,Золото,"0,6 см",,,http://velmode.by/media/k2/items/cache/0bfc0ce99892772fc285e10ee3943d9a_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-17,Золото,"1,2 см",,,http://velmode.by/media/k2/items/cache/e303e2027514497aaa0603a129a3eb42_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-18,Серебро,"1,2 см",,,http://velmode.by/media/k2/items/cache/8ee107fb8e11fa27c5eb0c84c03d7dff_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-19,Серебро,"1,8 см",,,http://velmode.by/media/k2/items/cache/5fd45095a868b007b05013834dba7a95_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-2,Золото,3 см,,,http://velmode.by/media/k2/items/cache/e7b279be6a862d254f0e7cc4dde2874e_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-3,Серебро,3 см,,,http://velmode.by/media/k2/items/cache/475699d297afae315ef802312426354e_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-4,Золото,"4,5 см",,,http://velmode.by/media/k2/items/cache/84ac056b57dd032fcf18a346d4a81feb_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-5,Золото,2 см,,,http://velmode.by/media/k2/items/cache/e67ec824afbc9f855ad850f1b49c5b05_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-6,Серебро,"2,2 см",,,http://velmode.by/media/k2/items/cache/78a38d90a5f5af5857b8e93fa4dd5a84_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-7,Серебро,2 см,,,http://velmode.by/media/k2/items/cache/269b36e876e375e05083f78293992209_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-8,Серебро,3 см,,,http://velmode.by/media/k2/items/cache/fac9770ae986695c80dfb6c58f312f32_L.jpg
Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,,,,,Тесьма декоративная,ТЕСЬМА ДЕКОРАТИВНАЯ,ТД-9,Серебро,"3,2 см",,,http://velmode.by/media/k2/items/cache/fedea746cd0ecb257a1249d3a2a80bb1_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Кнопка,КНОПКА,К-1,Золото,2 см,,,http://velmode.by/media/k2/items/cache/9af1826b772c4d0c3b40cc25c52f7637_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Кнопка,КНОПКА,К-2,Белый/серебро,"2,2 см",,,http://velmode.by/media/k2/items/cache/8dd1b15b07ee959fff716f219ff43fb5_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Кнопка,КНОПКА,К-3,Серебро,2 см,,,http://velmode.by/media/k2/items/cache/3cee03f16e025a4c4456f628550bf95f_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Кнопка,КНОПКА,К-4,Темное серебро,"0,8 см",,,http://velmode.by/media/k2/items/cache/c7a3fcdf1f8fdd8c2e3654d9a5cbc6a0_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Люверс,ЛЮВЕРС,Л-1,Серебро,см,,,http://velmode.by/media/k2/items/cache/cef09c4dc3d0d8d265ab7ea9482b510d_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Люверс,ЛЮВЕРС,Л-2,Темное серебро,см,,,http://velmode.by/media/k2/items/cache/937f929d420ab20a5c9d96a1ab9e2021_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Хольнитен,ХОЛЬНИТЕН,Х-1,Серебро,"0,9 см",,,http://velmode.by/media/k2/items/cache/806b6e1806566ad52df50ee6cecd90ef_L.jpg
"Хольнитены, блочки, кнопки","ХОЛЬНИТЕНЫ, БЛОЧКИ, КНОПКИ",,,,,Хольнитен,ХОЛЬНИТЕН,Х-2,Серебро,1 см,,,http://velmode.by/media/k2/items/cache/0e17febd522cd9389b04ce5c00f25aec_L.jpg
Цепи,ЦЕПИ,,,,,Цепь,ЦЕПЬ,Ц-1,Серебро,см,,,http://velmode.by/media/k2/items/cache/52847945d34c24d045f4f6bfeae5a17d_L.jpg
Цепи,ЦЕПИ,,,,,Цепь,ЦЕПЬ,Ц-2,Золото,см,,,http://velmode.by/media/k2/items/cache/4c704b823894e663c696fb5ee0a8793f_L.jpg
Цепи,ЦЕПИ,,,,,Цепь,ЦЕПЬ,Ц-3,Черный,"0,3 см",,,http://velmode.by/media/k2/items/cache/3de37b3f2de6564a2ea064ec2afe25d4_L.jpg
Цепи,ЦЕПИ,,,,,Цепь,ЦЕПЬ,Ц-4,Черный,"0,5 см",,,http://velmode.by/media/k2/items/cache/46276ded2fdd3245a9a8536c50ae55dd_L.jpg
Цепи,ЦЕПИ,,,,,Цепь,ЦЕПЬ,Ц-5,Золото,"0,4 см",,,http://velmode.by/media/k2/items/cache/ae252c0654e8edaca099dba64773f3f2_L.jpg
Цепи,ЦЕПИ,,,,,Цепь,ЦЕПЬ,Ц-6,Золото,"2,1 см",,,http://velmode.by/media/k2/items/cache/e083ac4df288f0b9f03ec1adbe79e026_L.jpg
